activity_id,user_id,show_id,watch_minutes,watch_hours
4755,16,s2619,125,2.08
4756,310,s3919,263,4.38
4757,244,s6510,202,3.37
4758,34,s2971,103,1.72
4759,120,s6685,89,1.48
4760,314,s5025,71,1.18
4761,297,s3671,208,3.47
4762,41,s3188,28,0.47
4763,9,s4950,55,0.92
4764,94,s6029,285,4.75
4765,322,s603,201,3.35
4766,185,s4667,25,0.42
4767,242,s589,82,1.37
4768,234,s6736,81,1.35
4769,209,s3770,290,4.83
4770,489,s7897,181,3.02
4771,239,s1658,179,2.98
4772,410,s903,95,1.58
4773,253,s3461,34,0.57
4774,131,s641,198,3.3
4775,276,s8633,229,3.82
4776,148,s2304,190,3.17
4777,17,s4754,66,1.1
4778,151,s492,146,2.43
4779,66,s7363,213,3.55
4780,272,s4893,160,2.67
4781,445,s1246,34,0.57
4782,74,s6263,171,2.85
4783,70,s352,133,2.22
4784,254,s5990,60,1.0
4785,74,s7455,121,2.02
4786,116,s6063,154,2.57
4787,55,s5033,144,2.4
4788,203,s3,265,4.42
4789,375,s7307,298,4.97
4790,347,s6869,177,2.95
4791,133,s3716,244,4.07
4792,59,s6694,233,3.88
4793,294,s3759,57,0.95
4794,30,s791,57,0.95
4795,251,s1460,51,0.85
4796,198,s1060,253,4.22
4797,139,s5897,134,2.23
4798,201,s3979,163,2.72
4799,479,s1038,90,1.5
4800,24,s6703,228,3.8
4801,286,s5168,262,4.37
4802,259,s3227,143,2.38
4803,433,s1365,85,1.42
4804,227,s4005,54,0.9
4805,171,s6481,65,1.08
4806,397,s3784,289,4.82
4807,102,s3915,84,1.4
4808,181,s6536,270,4.5
4809,285,s6661,181,3.02
4810,104,s2270,144,2.4
4811,421,s6305,27,0.45
4812,455,s7743,13,0.22
4813,393,s6807,199,3.32
4814,243,s3899,255,4.25
4815,434,s1294,293,4.88
4816,436,s1908,69,1.15
4817,221,s3217,266,4.43
4818,449,s3520,154,2.57
4819,152,s6748,123,2.05
4820,83,s8699,108,1.8
4821,338,s7851,294,4.9
4822,475,s4490,282,4.7
4823,360,s6128,164,2.73
4824,295,s3840,127,2.12
4825,310,s2852,108,1.8
4826,355,s1941,260,4.33
4827,491,s1206,160,2.67
4828,101,s3643,91,1.52
4829,283,s708,226,3.77
4830,280,s199,11,0.18
4831,372,s2195,131,2.18
4832,266,s4564,219,3.65
4833,422,s7291,213,3.55
4834,275,s6168,34,0.57
4835,327,s6235,258,4.3
4836,140,s7247,85,1.42
4837,473,s6353,65,1.08
4838,441,s6543,274,4.57
4839,388,s840,206,3.43
4840,118,s8630,106,1.77
4841,285,s6269,179,2.98
4842,73,s904,73,1.22
4843,70,s4442,202,3.37
4844,466,s4995,262,4.37
4845,221,s2512,50,0.83
4846,120,s7973,287,4.78
4847,102,s2943,45,0.75
4848,448,s4188,177,2.95
4849,217,s7704,171,2.85
4850,405,s4487,292,4.87
4851,80,s7184,67,1.12
4852,466,s2781,41,0.68
4853,12,s990,157,2.62
4854,389,s5371,28,0.47
4855,219,s817,276,4.6
4856,85,s6089,281,4.68
4857,400,s3138,214,3.57
4858,140,s8657,52,0.87
4859,380,s7452,79,1.32
4860,101,s6038,119,1.98
4861,286,s1483,277,4.62
4862,249,s5740,135,2.25
4863,381,s2514,269,4.48
4864,345,s7178,102,1.7
4865,47,s8253,158,2.63
4866,59,s1150,108,1.8
4867,123,s4335,66,1.1
4868,457,s7355,93,1.55
4869,326,s194,286,4.77
4870,46,s2121,160,2.67
4871,31,s5700,93,1.55
4872,128,s7462,99,1.65
4873,393,s6418,165,2.75
4874,328,s1649,141,2.35
4875,74,s3487,221,3.68
4876,62,s7907,77,1.28
4877,206,s7516,49,0.82
4878,300,s8351,52,0.87
4879,453,s3401,87,1.45
4880,359,s312,143,2.38
4881,72,s7090,205,3.42
4882,427,s7016,81,1.35
4883,193,s1654,283,4.72
4884,396,s5489,174,2.9
4885,300,s1025,163,2.72
4886,127,s800,243,4.05
4887,396,s7416,193,3.22
4888,416,s2800,53,0.88
4889,271,s7503,92,1.53
4890,125,s8646,146,2.43
4891,273,s3609,89,1.48
4892,176,s3913,252,4.2
4893,397,s6877,83,1.38
4894,430,s2200,259,4.32
4895,207,s85,265,4.42
4896,297,s5309,138,2.3
4897,431,s27,284,4.73
4898,422,s2848,196,3.27
4899,208,s2987,98,1.63
4900,107,s2371,78,1.3
4901,350,s6100,174,2.9
4902,114,s5505,14,0.23
4903,107,s1311,221,3.68
4904,29,s5155,105,1.75
4905,422,s1673,298,4.97
4906,35,s5436,63,1.05
4907,301,s1736,215,3.58
4908,453,s7403,186,3.1
4909,486,s6386,130,2.17
4910,219,s7246,154,2.57
4911,30,s5111,279,4.65
4912,23,s8125,10,0.17
4913,246,s1633,42,0.7
4914,494,s5936,260,4.33
4915,292,s6467,111,1.85
4916,34,s2528,199,3.32
4917,368,s425,279,4.65
4918,248,s5033,207,3.45
4919,278,s6458,164,2.73
4920,493,s7752,169,2.82
4921,260,s6969,73,1.22
4922,298,s4291,123,2.05
4923,200,s8122,58,0.97
4924,161,s3866,157,2.62
4925,339,s3132,133,2.22
4926,33,s3536,101,1.68
4927,155,s2253,46,0.77
4928,89,s5706,298,4.97
4929,54,s5346,242,4.03
4930,368,s5864,226,3.77
4931,412,s298,264,4.4
4932,298,s2025,59,0.98
4933,80,s8786,129,2.15
4934,194,s892,80,1.33
4935,331,s8749,153,2.55
4936,289,s348,38,0.63
4937,310,s4662,299,4.98
4938,305,s8801,295,4.92
4939,45,s4604,190,3.17
4940,169,s1596,126,2.1
4941,179,s4003,129,2.15
4942,326,s6203,143,2.38
4943,279,s4150,169,2.82
4944,78,s4714,233,3.88
4945,230,s7390,155,2.58
4946,247,s4692,300,5.0
4947,24,s4937,229,3.82
4948,60,s3713,258,4.3
4949,418,s3221,194,3.23
4950,97,s3001,20,0.33
4951,101,s3431,83,1.38
4952,34,s4391,263,4.38
4953,420,s8293,285,4.75
4954,138,s5735,130,2.17
4955,94,s4578,39,0.65
4956,377,s8012,16,0.27
4957,426,s39,300,5.0
4958,35,s7216,270,4.5
4959,348,s1524,194,3.23
4960,67,s2026,284,4.73
4961,10,s1300,46,0.77
4962,269,s8206,71,1.18
4963,437,s3994,178,2.97
4964,154,s825,189,3.15
4965,324,s2691,106,1.77
4966,398,s1964,132,2.2
4967,179,s5926,267,4.45
4968,219,s7124,112,1.87
4969,22,s3847,143,2.38
4970,26,s3868,251,4.18
4971,18,s2146,43,0.72
4972,398,s7802,192,3.2
4973,21,s3475,40,0.67
4974,321,s1195,213,3.55
4975,375,s3135,261,4.35
4976,20,s3451,55,0.92
4977,156,s2424,150,2.5
4978,373,s7225,60,1.0
4979,130,s7908,249,4.15
4980,406,s53,16,0.27
4981,151,s6422,229,3.82
4982,462,s1724,147,2.45
4983,228,s7541,135,2.25
4984,439,s6292,23,0.38
4985,43,s1607,24,0.4
4986,197,s8654,71,1.18
4987,416,s1384,231,3.85
4988,187,s7828,271,4.52
4989,171,s4770,136,2.27
4990,160,s1135,281,4.68
4991,27,s3636,282,4.7
4992,473,s7530,201,3.35
4993,367,s919,75,1.25
4994,68,s973,176,2.93
4995,40,s3273,193,3.22
4996,123,s6458,247,4.12
4997,361,s1924,252,4.2
4998,390,s1437,72,1.2
4999,246,s8615,295,4.92
5000,204,s7550,170,2.83
